text_new,actual_label,predicted_label
yang lg rame sistem sdh bagus malah mundur  kembali ke zaman old  yang awalnya tertib jadi ga tertib  banyak yg ga beli Tiket  orang dah kaya apa Tau sikut menyikut  antrian panjang  14 Hari kedepan moga secepatnya kembali seperti sedia kala tulis akun Facebook rahmankurnadi Senin 237 Penjelasan Gangguan pada sistem tiket elektronik membuat PT KCI menggunakan tiket kertas untuk para penumpangnya pada Senin 237 Tiket kertas yang dikeluarkan dijual seharga Rp 3000 untuk perjalanan ke seluruh stasiun tujuan Di tengah informasi tersebut nyatanya masih ada isu yang dinilai dapat merugikan pihak KCI dan para penumpang Diisukan perbaikan sistem tiket elektronik atau penggunaan tiket kertas akan memakan waktu selama 14 hari ke depan VP Corporate Communication PT KCI Eva Chairunisa membantah terkait isu tersebut Bohong itu tadi pukul 1000 WIB Senin 237 penggunaan tiket baik KMT THB dan dari kartu bank lain sudah bisa diakses kembali kata Eva Direktur Utama PT KCI Wiwik Widayanti juga menegaskan tiket kertas tersebut hanya berlaku selama sistem tiket elektronik tidak bisa dipakai dan tidak diberikan secara gratis Itu hanya digunakan saat sistem tak berjalan Bukan seperti yang berita itu akan 14 hari itu diberikan secara gratis tidak Kemarin KCI sudah keluarkan statement ujar Wiwik Referensi 1 httpswwwfacebookcomrahmankurnadiposts1120644408074962 2 httpsakuratco id260421readkabarprosesperbaikans 3 httpsnewsdetikcom ptkcikamiterpaksajualtiketke 4 httpswwwrepublikacoid pcbw8j384kcitiketkrlflat,FAKE,FAKE
Perkenalkan saya Pak Martiin Efendi selaku rekan kerja  bawahan dari KH Taj Yasin Maimoen Wakil Gubernur Jawa Tengah Disini saya ingin menyampaikan amanah Dari KH Taj Yasin Maimoen yang rencananya akan memberikan sedikit rejeki kepada Lembaga Mushola dan Tempat Pendidikan AlQuran Saya harap meskipun tidak seberapa untuk nominalnya mohon di terima ya Pak Dan mengenai bantuan ini di karenakan KH Taj Yasin Maimoen juga akan berangkat menunaikan ibadah Umroh dengan para rombongan beliau maka sebab itu beliau berpesan agar segera menyalurkan bantuan tersebut kepada para Lembaga dan Tempat Pendidikan AlQuran yang sudah di pilih dan di seleksi oleh beliau Dan perlu diketahui untuk mengenai,FAKE,FAKE
Malah kebalik Sumber Instagram httpsarchivephehTiQ Instagram,FAKE,FAKE
Kami mengecam berita bohong atau hoaks tentang gubernur yang beredar di media sosial beberapa hari ini Dalam berita hoaks melalui akun palsu FB Zulkieflimansyah itu gubernur disebut memberikan ucapan selamat kepada salah satu calon presiden RI saat ini kata Kepala Biro Humas dan Protokol Pemprov NTB Najamuddin Amy di Mataram Senin 224 Penjelasan Akun Facebook atas nama Zulkieflimansyah mengunggah meme ucapan Selamat Atas Terpilihnya Prabowo Subianto Sandiaga Uno sebagai Presiden dan Wakil Presiden RI 2019 2024 dengan mencatut nama Gubernur NTB Zulkilimansyah Pada unggahan tersebut juga ditambahkan narasi sebagai berikut Selamat atas Terpilihnya Bapak Prabowo dan Sandiaga Uno sebagai presiden dan wakil presiden republik Indonesia 2019 2024 InsyaAllah bersama prabowo sandi Indonesia adil dan makmur Namun unggahan akun Facebook Zulkieflimansyah tersebut segerah dibantah oleh pihak Pemerintah Provinsi Pemprov NTB Kepala Biro Humas dan Protokol Pemprov NTB Najamuddin Amy menyatakan kabar tersebut tidak benar adanya atau hoaks Kami mengecam berita bohong atau hoaks tentang gubernur yang beredar di media sosial beberapa hari ini Dalam berita hoaks melalui akun palsu FB Zulkieflimansyah itu gubernur disebut memberikan ucapan selamat kepada salah satu calon presiden RI saat ini katanya Senin 224 Ia menegaskan Gubernur dan Wakil Gubernur NTB tidak pernah menyampaikan ucapan selamat kepada calon presiden tertentu Gubernur dan Wagub jelasnya tetap menghormati proses yang sedang berjalan saat ini sambil menunggu hasil rekap resmi KPU Sedangkan akun yang berkembang adalah akun palsu atau hoaks yang tidak bisa dijadikan rujukan Najamuddin menjelaskan bahwa akun resmi Pemprov NTB dan Gubernur NTB ada lima di media sosial Medsos Tiga di Facebook yakni Bang Zul Zulkieflimansyah official Bang Zul Zulkieflimansyah dan Humas NTB Official Kemudian di Instagram ada dua yakni zulkieflimansyah official dan humasntb official Karena itu Najamuddin mengimbau kepada masyarakat menjaga ketenangan ketenteraman menghormati proses yang kini sedang berlangsung Gubernur dan Wagub saat ini terus menjalankan tugas memberikan pelayanan kepada masyararakat sebaikbaiknya tuturnya Referensi 1 httpspemiluantaranewscom gubernurntbbantahucapkan 2 httpsnasionalrepublikacoid gubernurntbbantahberi 3 httpmediaindonesiacom 231115pemprovbantahgubernur 4 httpswwwvivacoid 1142060gubernurntbtepishoaxuc httpswwwfacebookcomgroupsfafhhpermalink878711749128028,FAKE,FAKE
Heh tolol nyari pemimpin itu harus jelas identitasnya Jangan kayak jokowi keluarganya aja gak jelas kuliah gak jelas,FAKE,FAKE
jangan gitu drun nih bukti si ans BasEdan Jongos cina  Penjelasan Telah beredar sebuah foto di grup WhatsApp yang memperlihatkan Gubernur DKI Jakarta Anies Baswedan bersama sejumlah orang dengan klaim foto bahwa Anies merupakan jongos Tiongkok Berdasarkan hasil penelusuran klaim foto yang memperlihatkan Anies jongos Tiongkok adalah salah Faktanya foto itu terkait dengan kehadiran Anies dalam sebuah perayaan Cap Go Meh di kawasan Pancoran Glodok Jakarta Barat Foto tersebut juga pernah diunggah oleh Anies dalam akun Instagram resmi aniesbaswedan pada 822020 dengan disertai narasi sebagai berikut Sungguh bersyukur kita samasama hadir di perayaan Cap Go Meh di Pancoran Glodok Ini ketiga kalinya Pancoran Chinatown menyelenggarakan dan saya bersyukur sudah tiga kali berturutturut pula saya bisa hadir kali ini menyambut Tahun Baru Imlek 2571   tulisnya Dengan demikian klaim foto dengan narasi Anies jongos Tiongkok tidak benar karena tidak sesuai fakta dan termasuk dalam kategori konten yang menyesatkan Referensi httpswwwmedcomidtelusurcekfaktaVNxv75xkfotopenampakanbuktianiesbaswedanjongostiongkokinifaktanya httpswwwinstagramcompB8TooKOAcU3 httpsmetrotempocoread1305057hadiricapgomehaniesbaswedangongxifacai,FAKE,FAKE
HUT ke64 berdirinya Bank BCA19572021 Melalui kuesioner Anda akan memiliki kesempatan untuk mendapatkan Rp5000000 httpsjvipdy3dottopiidBCAg 1 tenggat waktu20211214,FAKE,FAKE
Vice President Corporate Communication PT Pertamina Fajriyah Usman Kami pastikan ini hoax ,FAKE,FAKE
INNALILLAHI WIR Berita Duka Cita telah berpulang ke Rahmatullah Ustad Zacky Mirza Jatuh sakit ktk memimpin jikir dlm Ceramah Safari Ramadhan di Mesjid Pekanbaru Senin malam Ahad 17 April 2021 SMG almarhum tenang disisi Allah Penjelasan Akun Facebook Ais Umi Mizaz mengunggah foto tangkapan layar percakapan WhatsApp berisi video dan pesan yang menyebutkan bahwa Ustadz Zacky Mirza meninggal dunia Dikabarkan Ustadz Zacky Mirza meninggal dunia akibat jatuh sakit ketika memimpin dzikir dalam ceramah Safari Ramadhan di Masjid Pekanbaru pada 17 April 2021 Berdasarkan hasil penelusuran informasi tersebut tidaklah tepat Ustadz Zacky Mirza sempat dikabarkan pingsan saat mengisi dakwah di Pekanbaru Riau pada 18 April 2021 Mengutip dari Kompas Istri Ustadz Zacky Mirza Shinta Tanjung mengonfirmasi bahwa kondisi kesehatan yang kurang baik menjadi alasan pingsannya sang ustadz Awalnya kecapekan terus lagi enggak enak badan juga karena kan sudah beberapa hari hampir sebulan di luar kota Nah akhirnya droplah semalam ujar Shinta Senin 1942021 Meskipun demikian kondisi Ustadz Zacky Mirza sudah berangsur membaik Melalui unggahan video 54 detik di akun Instagram pribadinya zackymirza ia mengabarkan kondisinya saat ini dalam keadaan yang lebih baik dan membantah kabar duka yang tersebar di masyarakat Alhamdulillah malam hari ini Senin 19 April 2021 saya dalam keadaan yang lebih baik setelah semalam di keadaan yang belum sadar Adapun terkait dengan berita yang tersebar saya meninggal dunia itu semua berita hoaks Saya dalam keadaan sehat wal afiat ungkapnya Dari berbagai fakta yang telah dijabarkan unggahan akun Facebook Ais Umi Mizaz dapat dikategorikan sebagai konten yang menyesatkan Referensi httpswwwkompascomhyperead20210419154641666ustazzackymirzapingsansaatberdakwahistriungkapkondisiterkini httpswwwinstagramcompCN2k12Dcy Editor Dedy Helsyanto,FAKE,FAKE
Lowongan kerja SMASMK di Satpol PP Surabaya Desember 2021PapalokercomLowongan Kerja Terbaru Desember 2021 Berikut ini kami bagikan informasi Lowongan Kerja 2021 dari Satpol PP Satuan Polisi Pamong Praja disingkat Satpol PP adalah perangkat Pemerintah Daerah dalam memelihara ketentraman dan ketertiban umum serta menegakkan Peraturan Daerah Organisasi dan tata kerja Satuan Polisi Pamong Praja ditetapkan dengan Peraturan DaerahSatpol PP dapat berkedudukan di Daerah Provinsi dari Daerah KabiupatenKotaDi Daerah Provinsi Satuan Polisi Pamong Praja dipimpin oleh kepala yang ada dibawah dan bertanggung jawab kepada Gubernur melalui Sekretaris DaerahDi Daerah KabupatenKota Satuan Polisi Pamong Praja dipimpin oleh Kepala yang berada di bawah dan bertanggung jawab kepada BupatiWali kota melalui Sekretaris DaerahRekruitmen Lowongan Kerja Pendaftaran Calon Satuan Polisi Pamong Praja Tahun 2021 PenjelasanBeberapa waktu lalu sempat beredar informasi tentang adanya lowongan pekerjaan untuk lulusan SMASMK di Satuan Polisi Pamong Praja atau Satpol PP daerah Surabaya Namun melansir dari beritajatimcom Kepala Satpol PP Kota Surabaya Eddy Christijanto menyatakan bahwa informasi mengenai adanya lowongan kerja bagi lulusan SMASMK di Satuan Polisi Pamong Praja atau Satpol PP pada Desember 2021 di Kota Surabaya dipastikan tidak benar atau hoax Ia juga menegaskan bahwa Satpol PP Kota Surabaya untuk tahun 2021 dan 2022 belum membuka pendaftaran untuk menjadi anggota baru dari Satpol PP Melansir dari surabayaliputan6com Eddy Christijanto juga menyatakan bahwa setelah dilakukan penelusuran pada website penyedia jasa informasi lowongan pekerjaan tersebut ia membenarkan terkait dengan adanya lowongan pekerjaan untuk menjadi anggota atau bagian dari Satpol PP tetapi lowongan pekerjaan tersebut tersedia di luar Kota Surabaya Lalu apabila diperhatikan lebih seksama Dari portal daring tersebut pula informasi terkait dengan adanya lowongan pekerjaan di Satpol PP Surabaya selalu dimuat setiap tahun dalam website tersebut sehingga bisa disimpulkan bahwa artikel yang memuat tentang informasi lowongan pekerjaan di Satpol PP Surabaya itupun merupakan artikel recycle yang diulang setiap tahun dengan mengubah tanggal dan lokasi daerah pendaftarannya Selain itu melansir dari akun Instagram resmi Satpol PP Surabaya satpolppsurabaya Pihak Satpol PP Surabaya menyatakan bahwa informasi terkait dengan dibukanya lowongan pekerjaan Satpol PP daerah Surabaya pada Desember 2021 ialah informasi salah Pihak Satpol PP Surabaya juga mengimbau kepada masyarakat agar berhatihati apabila terdapat oknum yang menjanjikan pekerjaan untuk menjadi Anggota Satpol PP dengan mengatasnamakan Satpol PP Surabaya karena pada tahun 2021 ini pihak Satpol PP Surabaya belum membuka rekrutmen bagi anggota baru Selain itu diimbau pula mengenai berbagai informasi terkait dengan Satpol PP Surabaya hanya diinformasikan pada laman resmi Satpol PP Surabaya Eddy Christijanto juga menyarankan kepada masyarakat apabila mendapat informasi terkait lowongan pekerjaan di lingkungan Pemerintah Kota Surabaya bisa segera melakukan konfirmasi ke Organisasi Perangkat Daerah OPD terkait atau bisa pula melakukan konfirmasi ke Kantor Bagian Humas Pemerintah Kota Surabaya yang berlokasi di Jalan Jimerto No 2527 Surabaya Berdasarkan pada seluruh referensi lowongan kerja bagi lulusan SMASMK di Satpol PP Surabaya ialah informasi salah dan masuk ke dalam kategori konten palsu Referensi httpsberitajatimcompolitikpemerintahanhoaxberedarinformasilowongankerjasatpolppsurabayahttpssurabayaliputan6comread4794412satpolppsurabayadiseranghoakslowongankerjahttpswwwinstagramcompCXnV4RxPz8Vhttpswebarchiveorgweb20200929072719httpswwwpapalokercom202001lowongankerjasmasmkdisatpolpphtml Penulis Novita Kusuma WardhaniEditor Bentang Febrylian,FAKE,FAKE
Cina RRC menyusup masuk melalui Bandara Banyuwangi Ketahuan dan ditangkap Penjelasan Akun Lowo Ijo membagikan sebuah video yang diklaim sebagai TKA asal China tertangkap saat berusaha menyusup melalui Bandara Banyuwangi Melalui hasil penelusuran diketahui bahwa TKA asal China itu bukan berupaya menyusup Hal itu diketahui melalui penelusuran video mengarahkan kepada video berjudul TKA China Menolak Pulang Tuntut Gajinya Dibayarkan Perusahaan di Bandara Banyuwangi di kanal Youtube Tribun Timur yang tayang pada 26 Mei 2020 TKA bernama Cui Changqing tersebut diketahui menolak untuk dipulangkan setelah kontrak kerjanya selesai Ia sempat mengamuk dan menetap di Bandara Banyuwangi lantaran merasa upahnya belum dibayar oleh perusahaan yang mempekerjakannya yakni PT Sinoma Engineering Cui diketahui sempat merusak fasilitas milik Bandara Banyuwangi Dilansir dari kumparancom Kapolresta Banyuwangi Kombes Pol Arman Asmara Syarifuddin mengaku telah mengamankan Mr Cui Changqing Kini aparat kepolisian juga tengah melakukan penyidikan Diketahui pula dilansir dari detikcom Cui merasa gajinya sudah diterima agen yang memberangkatkannya sebagai TKA Dirinya menuntut gajinya di agen diserahkan terlebih dahulu kepada dirinya Pada saat negosiasi dia minta 10 ribu RMB Itu pun langsung disanggupi oleh agen dan perusahaan sehingga dirinya mau keluar dari kolong bus Namun setelah itu Cui kembali marahmarah tak jelas Menurut translator dirinya meminta uang tambahan 12100 RMB ujar Kombes Pol Arman Negosiasi alot terjadi hingga tengah malam Cui tidak mau negosiasi dengan translator dan pihak agen serta perusahaan Hingga akhirnya polisi memanggil penerjemah dari Banyuwangi Setelah negosiasi akhirnya agen dan perusahaan menyanggupi penambahan uang 12100 RMB tersebut Uang itu kemudian di transfer ke rekening pribadinya Namun lantaran tidak ada keterangan gaji di rekening yang sudah ditransfer Cui tidak mau mengakui jika itu dari agen dan perusahaan Tapi dia mengakui ada uang masuk sebesar 12100 RMB tambahnya Hingga akhirnya Cui kembali meminta uang gaji itu Sampai saat ini pun permintaan Cui tak digubris oleh agen dan perusahaannya Saat ini kami masih melakukan koordinasi dengan Imigrasi Nanti juga kita tembusi Kedutaan Besar China terkait masalah ini Ini juga permintaan dari TKA itu tambahnya Berdasarkan penjelasan tersebut klaim bahwa ada TKA China menyusup ke Bandara Banyuwangi dan tertangkap tidak benar Oleh sebab itu konten tersebut masuk ke dalam kategori Misleading Content atau Konten yang Menyesatkan Referensi httpswebfacebookcomgroupsfafhhpermalink1195357800796753 httpswwwmedcomidtelusurcekfaktaaNra1D6Kcekfaktavideotkationgkoktertangkapmasukbandarabanyuwangiinifak httpskumparancomjatimnowmintahakdipenuhiperusahaansatutkachinarusakfasilitasbandarabanyuwangi1tV8lYz872Nfull httpsnewsdetikcomberitajawatimurd5028680inialasantkachinangambekdanengganpulangkenegaranya,FAKE,FAKE
MENTERI AGAMA REPUBLLIK INDONESIA Memberikan Ijin Operasional Penyelenggaraan Ibadah Haji dan Umrah serta Kelompok Bimbingan Ibadah Haji kepada NAMA TERTENTU Surat Ijin Operasional ini berlaku sejak tanggal ditetapkan dan akan diadakan perbaikan apabila Ternyata di kemudian hari melanggar aturan perundangundangan yang berlaku Ditetapkan di  Jakarta Pada Tanggal 15 Oktober 2018 MENTERI AGAMA REPUBLIK INDONESIA Stempel dan Tanda tangan LUKMAN HAKIM SAIFUDDIN SUMBER MEDIA DARING,FAKE,FAKE
manusia dimakan buaya sungai Brantas,FAKE,FAKE
SUBHANALLAH  Video sebuah masjid yang sudah resmi ditutup oleh pemerintah Inggris dan sudah tidak ada aktifitas didalamnya akan tetapi terdengar dari masjid tersebut suara adzan setiap masuk waktu sholat Subhanal lah Sungguh satu keajaiban Terlihat banyak wartawan yang meliput dan mengabadikan kejadian ini Kejadian ini terjadi di London Masjid ini telah diperintahkan oleh pemerintah supaya semua aktivitasnya di hentikan dan masjid ini juga di tutup tidak ada lagi supply listrik dan di jaga dengan ketat tapi dengan kuasa Allah setiap waktu sholat tiba ternyata masih berkumandang adzan walaupun sudah tidak ada siapapun didalam masjid yang kosong itu baik sang muadzin yang melakukan adzan Allah menunjukkan kebesaranNya Allahu Akbar From IFA ZAIYANA semoga menambahIman dan Taqwa kita Penjelasan  Fakta  Hoax sudah dibagikan 77K kali saat tangkapan layar ini dibuat video tersebut sebetulnya peristiwa Azan Pertama Swedia dari Menara Masjid Stockholm  Salah satu yang membahas di akun Youtube cyberbintauna dan salah satu media yang memberitakan adalah media daring worldbuletinnet yang berjudul First permission for call to Friday prayer in Sweden  Referensi  httpswwwyoutubecomwatchv DcyenE4Pr4Yfeature youtube httpwwwworldbulletinnetaType haberArticleID 103722 httpswwwfacebookcomgroupsfafhhpermalink376001896065685,FAKE,FAKE
BAWANG MERAH DIKUNYAH SAMPE HALUS LETAKKAN DI BAGIAN YG DIGIGIT DAPAT info dari grup Sebelah Barang x ada manfat ya buwat Sobt FB Mengatasi gigitan ular berbisa berdasarkan Pengalaman pribadi Mas DAIMAN Berhubung di daerah lain sedang buming Ular cobra maka saya akan berbagi pengalaman apabila tergigit ular atau binatang apa saja yg mempunyai bisa Caranya  apabila tergigit ular berbisa anda secepatnya lari kerumah yg terdekat minta bawang merah gak usah di kupas langsung dikunyah sampai lembut terus tempelkan pada bagian yg tergigit Insya Allah sembuh seketika Ini penangkal oleh2 dari orang Dayak Kalteng dia terkena bisanya cobra sampai sudah bengkak begitu aku tanya katanya terkena gigit ular kobra Ambil bawang terus dikunyah lembut dan balurkan ke bagian yg luka Alhasil 5 menit kemudian langsung kempes Semoga bisa membantu tuk semua orang Trimakasih,FAKE,FAKE
